"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes","extractor_model"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","31","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: The six proxy voting procedures and Section IX.B Corporate Actions, from which B took two rows. The page describes the internal duties of the SERS Board, its Chief Investment Officer, or a consultant SERS retains. None is a party to this Agreement and this Agreement creates none of these duties, so the passage is the policy's own allocation of responsibility, which the contract counts as narrative. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","32","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: The rest of Section X on brokerage practices and Sections XI Public Access to Records and XII Procedures for Amending this Policy Statement, all addressed to the Board and its own policy. The page describes the internal duties of the SERS Board, its Chief Investment Officer, or a consultant SERS retains. None is a party to this Agreement and this Agreement creates none of these duties, so the passage is the policy's own allocation of responsibility, which the contract counts as narrative. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","33","REFERENCE_ONLY","YES","","","0","0","Section XIII is a numbered list naming thirteen separate documents incorporated by reference into the Policy, with who adopts each. A list of document titles is reference matter, so the label is corrected from NO_ELIGIBLE_DATA.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","34","REFERENCE_ONLY","YES","","","0","0","Section XIV Glossary of Terms: fourteen dictionary definitions. A glossary is reference matter by the coverage rule, so the label is corrected from NO_ELIGIBLE_DATA; both lanes had the zero right and the label wrong.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","35","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Appendix I reproduces Title 71 Pennsylvania Consolidated Statutes Section 5931 verbatim, from which B took two rows. An external statute's own obligations on the Board are not provisions of this Agreement, and the note that amended statutes control governs how the reproduced text is read, not this Agreement's governing law, which is Section 21. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","36","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: The rest of Section 5931, subsections (b) to (j), including the 10% bank deposit and 25% capital-and-surplus limits. Same reason: reproduced statute binding the Board, not a term of this Agreement. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","37","REFERENCE_ONLY","YES","","","0","0","Divider page printing only 'EXHIBIT B'; the exhibit's contents are not reproduced. Corrected from NO_ELIGIBLE_DATA because a divider is reference matter.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","38","REFERENCE_ONLY","YES","","","0","0","Divider page printing only 'EXHIBIT C'. Corrected on the same rule. This is the exhibit Section 6 names as holding the compensation computation, and it is not reproduced in this release.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","39","REFERENCE_ONLY","YES","","","0","0","Exhibit D cover page: title and a twelve-item table of contents. Corrected from NO_ELIGIBLE_DATA because a cover and contents list is reference matter.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","40","ELIGIBLE_DATA_EXTRACTED","YES","I. TERM OF CONTRACT","legal_clause","2","2","My count from page-040.png: two eligible provisions, both in Section I Term of Contract, which prints the term of the Contract and, in a separate paragraph, the Commonwealth's right to extend it by up to three months. Two distinct whitelisted terms under one printed heading, so two rows separated by occurrence; A wrote only the extension. Exhibit D is in scope: Section 17 on page 11 incorporates it and makes MANAGER the 'Contractor' it binds. Section II's opening and items 1 to 6 are integrity and gratuity standards, outside the whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","41","ELIGIBLE_DATA_EXTRACTED","YES","II. CONTRACTOR INTEGRITY PROVISIONS (August 2010)","legal_clause","1","1","My count from page-041.png: one eligible provision, Section II item 9, Contractor's confidentiality obligation with its seven printed exceptions. A returned zero for the page. Items 7, 8 and 10 are gratuity, financial-interest and criminal-certification provisions, outside the whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","42","ELIGIBLE_DATA_EXTRACTED","YES","II. CONTRACTOR INTEGRITY PROVISIONS (August 2010)","legal_clause","2","2","My count from page-042.png: two eligible provisions, Section II item 11 (annual political contribution report, February 15 deadline, $1,000 threshold) and item 13 (immediate written notice of an ethical breach). A returned zero. Items 12 and 14 are lobbying compliance and a certification, outside the whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","43","ELIGIBLE_DATA_EXTRACTED","YES","II. CONTRACTOR INTEGRITY PROVISIONS (August 2010)","legal_term","1","1","My count from page-043.png: one eligible row, the printed defined term 'Confidential information' in Section II item 17a, which is a printed term whose meaning is confidentiality. A returned zero. Items 14 to 16 and the other definitions in 17 name no whitelisted category; item 16's termination right is for cause, and the whitelist's only termination term is no-fault.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","44","ELIGIBLE_DATA_EXTRACTED","YES","IV. CONTRACTOR RESPONSIBILITY PROVISIONS (October 2006)","legal_clause","1","1","My count from page-044.png: one eligible provision, Section IV paragraph b, Contractor's certification that it has no tax liabilities. A returned zero. Section III Nondiscrimination and Sexual Harassment and Section IV paragraph a name no whitelisted category.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","45","ELIGIBLE_DATA_EXTRACTED","YES","IV. CONTRACTOR RESPONSIBILITY PROVISIONS (October 2006) | V. ASSIGNMENT OF ANTITRUST CLAIMS (October 2006) | VII. CERTIFICATION OF TAXPAYER IDENTIFICATION NUMBER","legal_clause","3","3","My count from page-045.png: three eligible provisions, Section IV paragraph c (continuing duty to inform, fifteen-day deadline), Section V Assignment of Antitrust Claims (transfer) and Section VII Certification of Taxpayer Identification Number (tax). A returned zero. Section VI Offset Provision is a setoff remedy; neither tax nor fee_offset is its primary meaning and the whitelist has no setoff term, so it is left out instead of forced into a category. Paragraphs d, e and f are default, cost-recovery and a contact address.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","46","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Section VIII The Americans With Disabilities Act and Section IX Disadvantaged Business Information, including the $20 million and $25 million small-business revenue thresholds. These are operative but the LPA whitelist carries no anti-discrimination, accessibility or supplier-diversity term. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","47","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: Section X Enterprise Zones, Section XI Recycled Content Products (declared not applicable to this Contract) and Section XII Hold Harmless. Indemnification and procurement-preference provisions, none on the LPA whitelist. An eligible provision here states an operative rule, threshold or obligation binding a party to this Agreement, SERS or MANAGER (the 'Contractor' of Exhibit D), and its primary meaning must match the LPA term whitelist.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","48","REFERENCE_ONLY","YES","","","0","0","Divider page printing only 'EXHIBIT E'; MANAGER's Code of Ethics, which Section 3(h) names, is not reproduced in this release. Corrected from NO_ELIGIBLE_DATA because a divider is reference matter.","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC028","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","Fee_Report","06-statements-and-economics","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","PSERS Base Management Fees – External Management","document_context | fee_observation","88","88","Counted from page-001.png. The single table prints nineteen labelled rows against six value columns, being CAFR, Adjustments, Adjusted Base Mgmt Fees, Adjusted External Net Assets @ 6/30/17, Current Base Mgmt Fee (bps) and Institutional Fee Median. Fixed Income is a bare group heading with no values and produces nothing; US Long Treasuries prints a dash in every column and produces nothing; Total Fixed Income prints no Institutional Fee Median; and the Adjustments column is a dash on every row except Real Estate, Infrastructure, Commodities and Absolute Return. That is 87 populated eligible cells, plus the single document_context row, so 88, which both lanes reached independently. The unlabeled grand-total row at the foot of the table, printing 372,313,000 / - / 372,313,000 / 40,814,922,000 / 91, is excluded: a column sum with no printed row label has no grain. The Peer Universe column names an external peer universe in words and carries no allowed category, so it produces nothing.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5"
"2026-08-22.2","SRC132","21face6058046d49fc7005fb8a2e7b63f7bf95ffb0e72cf05abbb350733d2e6d","Valuation","06-statements-and-economics","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","FREQUENT REVALUATIONS | INSTITUTIONAL METHODOLOGY | Our Institutional Valuation Methodology","document_context | valuation_observation","7","7","Counted from page-001.png: the document_context row, plus six printed valuation facts. Under INSTITUTIONAL METHODOLOGY, the board's adoption of the valuation guidelines (oversight), the guidelines' overarching principle (method), and who administers them (valuer). Under FREQUENT REVALUATIONS, the daily NAV calculation, the approximately 250 days a year on which the NAV is published, and the peers' twelve times a year. The 250-day figure reached neither lane and is added. The opening paragraphs are industry background: the NAV per share definition is a generic definition, which carries evidence_class definition and is not allowed at CORE, and 'more frequent independent valuations guide the methodology' is mission language. B's 'many NAV sponsors calculate their NAV on a monthly basis' restates the peer frequency from the same sentence and would give one measure two values.","claude-sonnet-5+gpt-5 (Codex)+claude-opus-5"
